"","variable","year","mean","sd","lower","upper"
"232","growth_t",1991,0.112413774766866,0.0660401657442134,0.021670019228154,0.180208681205921
"233","growth_t",1992,0.107331261585613,0.0704026881362255,0.00592715860027023,0.178741583556161
"234","growth_t",1993,0.118211667289622,0.0526342748459344,0.0348281632216848,0.182102636877785
"235","growth_t",1994,0.10981237578066,0.0679855313384155,0.00637574904079772,0.179573796873822
"236","growth_t",1995,0.124107610747792,0.0557676452180948,0.0431806514954923,0.182588440207828
"237","growth_t",1996,0.128772410764508,0.0445600185224477,0.0662189666459414,0.185161391465299
"238","growth_t",1997,0.118561957148723,0.0546692594651701,0.0328316057342503,0.18195818241202
"239","growth_t",1998,0.108133610367331,0.0691744681633695,-0.000113268640027314,0.179205248692597
"240","growth_t",1999,0.114305845151972,0.0558340157141921,0.0265300649243223,0.180583832777408
"241","growth_t",2000,0.0553595326663318,0.110656353724302,-0.147697964748255,0.162774694796149
"242","growth_t",2001,0.0256208366380089,0.127876443447536,-0.208500174125609,0.153406486830066
"243","growth_t",2002,0.0200257891995554,0.136989836560879,-0.208498255644808,0.154222800952455
"244","growth_t",2003,0.0174799299871665,0.133672845699442,-0.22865966468103,0.155749792812836
"245","growth_t",2004,-0.0276999661206302,0.161127150020649,-0.322809032321929,0.138401319149598
"246","growth_t",2005,-0.0205611270646551,0.155321503630933,-0.314643243601355,0.142463655800369
"247","growth_t",2006,-0.00893008759151087,0.149478250528007,-0.273845667790759,0.143774597776663
"248","growth_t",2007,0.0593509802925666,0.0991227358444838,-0.112693222095067,0.164045443457337
"249","growth_t",2008,0.0114755723331301,0.140382830849157,-0.237996463563565,0.154141330741389
"250","growth_t",2009,0.03636749966202,0.122280094412485,-0.174236740851497,0.156537078518801
"251","growth_t",2010,0.0915350863920109,0.0809294761996406,-0.0357886234749347,0.176017084083106
"252","growth_t",2011,0.0819922109128245,0.0899594244450527,-0.0667565554670587,0.1715287610305
"253","growth_t",2012,0.0863867093395352,0.0827683820333919,-0.040676614761853,0.173850968066407
"254","growth_t",2013,0.101103459314343,0.0755579861716929,-0.0103233168031942,0.178760027545302
"255","growth_t",2014,0.100564923354652,0.069520838129828,-0.00908342601506209,0.175232809103309
"256","growth_t",2015,0.0439333252416436,0.134888098832366,-0.18124101075537,0.159037924152705
"257","growth_t",2016,0.0817319452970167,0.166567300644335,-0.13691186246465,0.176778393905247
"258","growth_t",2017,0.110904116928991,0.167005894634636,0.0591429550867891,0.185445543376756
"259","growth_t",2018,0.135569513881607,0.0279345401382498,0.0956688409481856,0.182051419102702
"260","index_hat_t",1955,22204.7558969811,11228.0654042664,10824.1835515178,43887.4739824241
"261","index_hat_t",1956,10382.9771912009,6004.0583547304,4360.55175976354,20974.394643422
"262","index_hat_t",1957,15419.4964188216,8999.45641627336,6119.3814012637,32195.2435739064
"263","index_hat_t",1958,23370.6503664908,13880.4894945674,9176.38174071273,49301.9583916599
"264","index_hat_t",1959,25504.897996642,15237.5228221404,9931.05482452673,52989.4980171828
"265","index_hat_t",1960,21767.8739177184,12803.7788587897,8792.7002975884,45469.8085500901
"266","index_hat_t",1961,23294.4924958284,13295.2531565046,9339.5550097619,47054.2114166237
"267","index_hat_t",1962,29029.7526814575,17066.3180117532,11546.1811987212,60057.24760808
"268","index_hat_t",1963,27310.0510616348,16276.1263764899,11312.0958343964,55690.0977278071
"269","index_hat_t",1964,30858.9916353123,18466.6136765416,12489.3424433253,63289.5234175233
"270","index_hat_t",1965,30973.317027418,17600.4065980018,12857.6569378853,63082.3104381636
"271","index_hat_t",1966,33681.3615808765,19199.9305381845,13905.527108317,70524.8902860742
"272","index_hat_t",1967,39782.5100191317,24467.0998352734,16268.0373791677,83417.0577855762
"273","index_hat_t",1968,32693.6448660664,19164.9399155165,13436.7917753039,68291.8426343384
"274","index_hat_t",1969,34428.0658213359,21121.4951128373,13969.1379041734,70369.7819958965
"275","index_hat_t",1970,33524.1910164203,19412.2716132273,13464.214435471,68796.1284410708
"276","index_hat_t",1971,31689.7224663434,17999.0408916188,13066.9908832553,64637.096684384
"277","index_hat_t",1972,33657.7577242888,19297.4444114323,13786.6772852963,68709.7017916791
"278","index_hat_t",1973,44307.2452531424,25357.5419622395,18676.1767024717,89487.5136305394
"279","index_hat_t",1974,49390.7542514632,27521.8279406172,20786.9134691784,101184.958222983
"280","index_hat_t",1975,41317.3892013702,23244.8277741054,16813.2692558597,84206.465837127
"281","index_hat_t",1976,37790.8385007881,21727.6616580124,15537.3558468766,77210.8573070928
"282","index_hat_t",1977,41505.3632393578,23815.3083967956,16944.1055101191,84905.1546364696
"283","index_hat_t",1978,41896.1946805246,24446.1336252221,17254.0005351452,86301.7025478431
"284","index_hat_t",1979,37916.0729709851,21608.1806051864,15885.5436355012,75750.5714672733
"285","index_hat_t",1980,40928.3182066933,24068.8185869794,16874.4734812432,83972.1330353566
"286","index_hat_t",1981,42018.1856294397,24196.3384785179,17149.8436110815,85764.1658064373
"287","index_hat_t",1982,42858.5602565465,24454.3518621337,17981.5884529672,88905.9749793995
"288","index_hat_t",1983,40138.0675377332,23312.3531398182,16640.1744974529,82154.9675245612
"289","index_hat_t",1984,39131.6302318178,22433.0942525873,16219.0560904517,81961.6066933366
"290","index_hat_t",1985,39725.8296864028,22978.0547387188,16110.3042119394,81865.73039055
"291","index_hat_t",1986,47389.2990541231,26641.0239984089,20091.2193134696,98717.8321377592
"292","index_hat_t",1987,48972.0359257833,30818.5989147566,18739.0400183221,102237.276031319
"293","index_hat_t",1988,20815.7991719195,12089.2831506275,8067.33007211861,43601.1847586282
"294","index_hat_t",1989,24733.2235456414,14834.4886466373,9421.64716997802,51138.8902686345
"295","index_hat_t",1990,24309.5958788367,13913.2848788898,9895.97572447193,50865.0258143331
"296","index_hat_t",1991,25087.3791905843,14317.9171875763,9930.41908225782,52178.7783460204
"297","index_hat_t",1992,25632.8846246754,15330.8299141087,10634.5460957092,54889.5550415633
"298","index_hat_t",1993,24391.0991923789,14282.9281327852,9954.29898022399,50852.7225566824
"299","index_hat_t",1994,25327.0951246473,14707.9634236436,10351.4697007818,52636.1958566557
"300","index_hat_t",1995,22969.194010811,13571.7496784696,9235.12834083623,47070.5575626942
"301","index_hat_t",1996,22355.1312120027,12980.8878803933,9255.46342187656,46659.9015683362
"302","index_hat_t",1997,24276.8172692681,14382.4444841516,9508.4654821302,49477.6139809146
"303","index_hat_t",1998,25714.1856853145,15343.5495944202,10419.355804271,53506.8135234297
"304","index_hat_t",1999,25203.2410342029,14553.6133798875,10332.4582072585,51820.0669734658
"305","index_hat_t",2000,30960.7786806788,17828.2943004741,12794.3790736417,64634.2726919404
"306","index_hat_t",2001,33416.9149182668,19587.7617018725,13779.9383980129,67496.6721686097
"307","index_hat_t",2002,33610.8358383077,19449.9841695674,13555.8576958236,68098.5634675963
"308","index_hat_t",2003,33758.874561579,19250.4244662998,13837.7437087457,69403.6073106877
"309","index_hat_t",2004,36691.3150745251,21467.7967284725,15090.0618961685,75930.0590850925
"310","index_hat_t",2005,36254.6899573355,20679.2609659024,14880.0665599626,75043.9343360262
"311","index_hat_t",2006,35511.4678065502,20115.8779139026,14273.1776852361,72224.6522956059
"312","index_hat_t",2007,30964.2073995921,18005.6960571598,12836.7956282979,65023.6810112755
