"","variable","year","mean","sd","lower","upper"
"236","growth_t",1979,0.100952758279124,0.0351038323927836,0.0531786913555803,0.143684428349725
"237","growth_t",1980,0.0792414230407824,0.085396046063653,-0.0272994013662171,0.14170690408654
"238","growth_t",1981,0.0751756297423924,0.0759002448026794,-0.0434565815545657,0.141483686138715
"239","growth_t",1982,0.00205385842808342,0.149031336995174,-0.269481831561706,0.128554617117337
"240","growth_t",1983,-0.125681155310213,0.280536743751715,-0.6168966206796,0.111888240928903
"241","growth_t",1984,-0.0228173574939316,0.170304070598075,-0.301095447742045,0.123209126562854
"242","growth_t",1985,0.0136101332461103,0.143570244684663,-0.24068312610212,0.131740569959968
"243","growth_t",1986,-0.0632099550887145,0.203476005711307,-0.421751439900316,0.11883286220496
"244","growth_t",1987,-0.0983957404833198,0.259321563740516,-0.546702978817139,0.115300634106974
"245","growth_t",1988,-0.017174612854191,0.179097927125247,-0.319708122128647,0.128056926017893
"246","growth_t",1989,0.07011435702452,0.0870037109662455,-0.0712281468677967,0.139173406333044
"247","growth_t",1990,0.0945428162602235,0.0582492285175333,0.0265570542760236,0.142755278119574
"248","growth_t",1991,0.10455780053372,0.0263379368246525,0.0702290937742631,0.142279034480117
"249","growth_t",1992,0.100885031765172,0.0343004047256429,0.0540389647951019,0.143421452550835
"250","growth_t",1993,0.0894169678024145,0.0528910211878282,0.0051012599458506,0.14347221748859
"251","growth_t",1994,0.0422048612047828,0.103785112877612,-0.142293778070135,0.137309123879623
"252","growth_t",1995,-0.0532111514291218,0.196524579012648,-0.399382187002237,0.118363222284336
"253","growth_t",1996,-0.0659461592863977,0.194812599849476,-0.395187510272108,0.113713265074664
"254","growth_t",1997,-0.231321024441089,0.300104370672235,-0.806765302747154,0.0808611377140351
"255","growth_t",1998,-0.18206873019332,0.276989824210517,-0.680678450032569,0.0954210933159144
"256","growth_t",1999,-0.236008607278081,0.295076607160998,-0.778473359849855,0.0750680945795274
"257","growth_t",2000,-0.383860526246612,0.377317778800196,-1.11442557425978,0.0401273373499329
"258","growth_t",2001,-0.151374143410907,0.277446947862093,-0.69567885407677,0.105199130515137
"259","growth_t",2002,-0.117408363738781,0.234957948687696,-0.572025313785519,0.101596173537925
"260","growth_t",2003,-0.129159402154495,0.239804520764393,-0.562535299358643,0.103957566856423
"261","growth_t",2004,-0.235578078656219,0.304693168357155,-0.812624689517077,0.0828002060262492
"262","growth_t",2005,-0.282476875795738,0.320411848536105,-0.878871613389695,0.0676518759577408
"263","growth_t",2006,-0.264359993520681,0.336019795833339,-0.92222491143777,0.0781287210448731
"264","growth_t",2007,-0.1563934861951,0.269665081216423,-0.641786048959988,0.0996528681908525
"265","growth_t",2008,-0.0998436066469266,0.223677900814195,-0.523536000262488,0.109010771806589
"266","growth_t",2009,-0.144021149805234,0.257597433331056,-0.64101395432374,0.103353373372254
"267","growth_t",2010,-0.137113412844832,0.249436536354832,-0.60720295939929,0.106801377325304
"268","growth_t",2011,-0.176321112855811,0.26783967612113,-0.671350950690444,0.0955101790439513
"269","growth_t",2012,-0.179077114712547,0.269989054750127,-0.678197716231709,0.0925326383047829
"270","growth_t",2013,-0.211983418931959,0.288593626607553,-0.745416063046829,0.0814302329099288
"271","growth_t",2014,-0.222441894594957,0.317068871648756,-0.802401815719656,0.0863095607698345
"272","growth_t",2015,-0.249236458710858,0.394231101068985,-1.02891737293466,0.0938985884821831
"273","growth_t",2016,-0.0409336055893429,0.365544156136089,-0.686708758905041,0.137516488741483
"274","growth_t",2017,0.0699283920383707,0.205365702196779,0.00839493647524851,0.140671243863524
"275","growth_t",2018,0.103275572779257,0.0202085338900279,0.0741749751250796,0.13865633277599
"276","index_hat_t",1951,77692.5842842598,38627.9799431035,35431.6505040022,147245.533650829
"277","index_hat_t",1952,23798.8869431269,13986.7473537422,8790.04818603446,48932.3480503945
"278","index_hat_t",1953,14464.1283540016,8926.05560409113,5138.34074300236,30998.7411502207
"279","index_hat_t",1954,13329.2071901463,8115.36435140513,4802.77262176705,28476.2114042406
"280","index_hat_t",1955,18612.0190864977,11259.8463026679,6591.138736146,38666.9258083628
"281","index_hat_t",1956,24372.0928685712,14749.5238614762,8681.30098978894,51317.4860000343
"282","index_hat_t",1957,24920.6247296854,14939.7743734111,8902.44176868685,53663.0040305397
"283","index_hat_t",1958,26314.7073048403,16134.5672393118,9423.29964630694,53664.522059653
"284","index_hat_t",1959,28133.0472089157,16924.8178555013,10335.668793973,58531.003225762
"285","index_hat_t",1960,31394.9525149031,19511.4110295817,11025.4392912709,65996.8013396556
"286","index_hat_t",1961,31451.250534694,19486.2564545865,11227.4324183641,66260.2830043477
"287","index_hat_t",1962,46942.8953682032,28638.4038327062,17274.2600974153,98182.3522953795
"288","index_hat_t",1963,50644.1161016033,32716.0263749038,17195.0496353329,106664.09464918
"289","index_hat_t",1964,52150.9387749082,32958.0326592383,18269.0566590512,111219.781175955
"290","index_hat_t",1965,53037.2411838528,32112.3986931813,19125.4107013366,112361.779101663
"291","index_hat_t",1966,42361.4684284998,26970.7373928748,14908.522028157,91437.3789673672
"292","index_hat_t",1967,38675.6237325969,24602.9455732268,14136.8179380363,80977.7144386204
"293","index_hat_t",1968,38906.1320156179,23496.7594801081,14201.4054785626,82071.4817681354
"294","index_hat_t",1969,37575.0352601154,23553.8172168659,13202.7232761419,79816.5230957003
"295","index_hat_t",1970,42876.3676249431,26546.5859988312,15085.8161195162,89908.155877592
"296","index_hat_t",1971,47519.2650650415,28201.564681159,17745.1717252458,98906.8575749616
"297","index_hat_t",1972,62642.3492160479,37626.0670676586,22223.0431083422,134704.476948503
"298","index_hat_t",1973,73340.3574530974,45695.3086210366,25471.1747363893,150351.867210723
"299","index_hat_t",1974,77779.2720576464,48013.0888937013,27372.8654233105,158804.206497786
