"","variable","year","mean","sd","lower","upper"
"90","log_c_div_msy",2016,-0.266442508570511,0.758878700759769,-1.70435862135171,0.675936501170071
"91","log_c_div_msy",2017,-0.950931626387342,0.758878700759769,-2.38884773916854,-0.00855261664675959
"92","log_c_div_msy",2018,1.10892278201719,0.758878700759769,-0.328993330764013,2.05130179175777
"93","log_depletion",2008,-0.324754191447429,0.101301947052703,-0.487230718046964,-0.161519310849217
"94","log_depletion",2009,-0.256901314000975,0.272017201662561,-0.692273096806974,0.16823184149065
"95","log_depletion",2010,-0.244666068959058,0.308992432038854,-0.726804629190834,0.259565917738763
"96","log_depletion",2011,-0.604361056587797,0.281076346175153,-1.07038467405314,-0.174508111068783
"97","log_depletion",2012,-0.147568602099279,0.282599567992559,-0.617563584112045,0.289873785629393
"98","log_depletion",2013,-0.0128986540076112,0.27489421031682,-0.465657777747458,0.387534170326771
"99","log_depletion",2014,-0.115683369666972,0.280812499122734,-0.574732903965684,0.309447005343442
"100","log_depletion",2015,-0.0696914265399995,0.304162257814797,-0.555855392259945,0.403846999963378
"101","log_depletion",2016,-0.406549319497016,0.401127654594253,-1.00027770863498,0.302517777899891
"102","log_depletion",2017,-0.787263941376813,0.389843140445336,-1.32729136524147,-0.158739787030347
"103","log_depletion",2018,-1.0373003932837,0.176451874012848,-1.31757756560695,-0.764905362054496
"104","log_ihat",2008,6.4907454309833,0.773385097324448,5.4949926119393,7.90948136850562
"105","log_ihat",2009,6.55859830842976,0.842032587765971,5.4643265638501,8.08820038006881
"106","log_ihat",2010,6.57083355347167,0.864512399139124,5.40978417458594,8.09897030168286
"107","log_ihat",2011,6.21113856584294,0.865254915592455,5.01913476623276,7.78142829487974
"108","log_ihat",2012,6.66793102033145,0.833670444300343,5.57009106484192,8.1138169803611
"109","log_ihat",2013,6.80260096842312,0.843898128640415,5.65269884441697,8.27263130941274
"110","log_ihat",2014,6.69981625276376,0.853902499954183,5.54169034469683,8.18856673617423
"111","log_ihat",2015,6.74580819589073,0.876064933132433,5.57961599953063,8.28629285055101
"112","log_ihat",2016,6.40895030293372,0.923400337480918,5.21856829940397,8.13187961998733
"113","log_ihat",2017,6.02823568105392,0.940227144434617,4.80485553755596,7.67688880371007
"114","log_ihat",2018,5.77819922914703,0.80832004561311,4.72804120990731,7.24421436636196
"115","log_sigma_ratio",2008,0.00267827118792461,0.0474450657995821,-0.0726794870958228,0.0787101433401056
"116","log_u_div_umsy",2008,-1.76884971340205,0.771530149866869,-3.22669882406272,-0.823195283053564
"117","log_u_div_umsy",2009,-1.38717749294631,0.840205738603289,-2.90951893623251,-0.293021487747428
"118","log_u_div_umsy",2010,-1.04101514073805,0.863513306461924,-2.64673238362279,0.0854742076985481
"119","log_u_div_umsy",2011,-1.80432389490158,0.857085743497906,-3.35880641605155,-0.678531150077598
"120","log_u_div_umsy",2012,-1.17492658072055,0.82956040034206,-2.6589903553584,-0.0742804503960253
"121","log_u_div_umsy",2013,-1.086452977498,0.837143704512406,-2.58719908207249,0.0220946352883278
"122","log_u_div_umsy",2014,-1.27135033429042,0.847261926603011,-2.8100257203497,-0.184227695616345
"123","log_u_div_umsy",2015,-1.04986291228314,0.874160286497391,-2.65785738797872,0.0835500679369914
"124","log_u_div_umsy",2016,-0.553040369633441,0.924666518910589,-2.33902096690298,0.609959152209632
"125","log_u_div_umsy",2017,-0.856814865570475,0.935962859285494,-2.55626858812167,0.349883110800094
"126","log_u_div_umsy",2018,1.45307599474094,0.80839183928867,-0.0596617840174652,2.49399525376964
"127","m",2008,2,0,2,2
"128","msy",2008,220.642807824706,435.160982656581,58.4981806024566,632.254524508271
"129","pen",2008,0,0,0,0
"130","plim",2008,0.05,0,0.05,0.05
"131","proc_errors",2008,0.997000113728359,0.262059231427709,0.619708520004508,1.43897306301022
"132","proc_errors",2009,1.03513354921583,0.286567874602628,0.647580071953471,1.54859331833623
"133","proc_errors",2010,0.761312886839561,0.203099195235273,0.496698910354413,1.07843154173586
"134","proc_errors",2011,1.346336235602,0.354827874381486,0.848060890275898,1.96867679739359
"135","proc_errors",2012,1.27749774421233,0.316646560939355,0.831834287615545,1.80687027094845
"136","proc_errors",2013,1.13317992726208,0.296225389899723,0.713346069263276,1.63064952575322
"137","proc_errors",2014,1.18555424223369,0.329827459221255,0.737297967563606,1.76170915420609
"138","proc_errors",2015,0.915922290845178,0.373610054986707,0.483197194570146,1.61996921696667
"139","proc_errors",2016,0.820295350647502,0.322365239536646,0.43492710455987,1.32853086599
"140","proc_errors",2017,0.728316583984189,0.238775532286192,0.42167125155361,1.15294747853669
"141","r",2008,0.670129689234196,0.127179574417329,0.490842043671524,0.892819132131703
"142","sigma_obs",2008,0.342962794543016,0.0773034905112501,0.239521115468705,0.475466529736049
"143","sigma_proc",2008,0.34381244936394,0.0769078213044248,0.239701819916201,0.476564649991927
"144","sigma_ratio",2008,1.00380925023389,0.0475767124934951,0.929898835219229,1.08189068423544
"145","terminal_ref",2008,0.359945406330041,0.0636421885530113,0.267783204233064,0.465377973159062
"146","u_t",2008,0.0714141613472668,0.04410852194606,0.013588064853519,0.151969619437442
"147","u_t",2009,0.109698103533283,0.076676898861035,0.0178142362317992,0.245641148671408
"148","u_t",2010,0.157728345677874,0.115526776062834,0.0252197519248784,0.371226280847413
"149","u_t",2011,0.073782195144843,0.0550906391486201,0.0112702256080607,0.178476580702016
"150","u_t",2012,0.135197853446408,0.0943218318938395,0.0239500549363752,0.304810679024859
"151","u_t",2013,0.148650571797474,0.104558826717855,0.0255412365721913,0.350803773499011
"152","u_t",2014,0.124394593668386,0.0885681445318007,0.020835889976369,0.293992146063102
"153","u_t",2015,0.15706080933232,0.112771273942939,0.024690793575717,0.369853431072038
"154","u_t",2016,0.263862283530246,0.189050202443636,0.0338117538042871,0.622733798810452
"155","u_t",2017,0.198055397561929,0.150275292161083,0.026878323452519,0.475013285411013
"156","u_t",2018,1.83700278112142,1.22378752997379,0.325004551697262,4.02392132284933
"157","umsy",2008,0.335064844617098,0.0635897872086644,0.245421021835762,0.446409566065852
"158","b",2008,659.014429938826,0.773385097324448,243.4697273849,2722.97787798002
"159","b",2009,705.282413010553,0.842032587765971,236.116791972127,3255.82305080178
"160","b",2010,713.964722939819,0.864512399139124,223.583327508612,3291.07751297859
"161","b",2011,498.268239647048,0.865254915592455,151.280354280408,2395.69413572839
"162","b",2012,786.766116256488,0.833670444300343,262.457998848231,3340.30360106139
"163","b",2013,900.185603724489,0.843898128640415,285.059760546873,3915.23765158013
"164","b",2014,812.256561556272,0.853902499954183,255.108857110723,3599.55942918901
"165","b",2015,850.486208450443,0.876064933132433,264.969837705933,3969.09286682739
"166","b",2016,607.255911638759,0.923400337480918,184.669603134659,3401.18649888073
"167","b",2017,414.982222122434,0.940227144434617,122.101850615263,2157.89568025246
"168","b",2018,323.176698928015,0.80832004561311,113.073857331269,1399.98159118308
"169","b_div_bmsy",2008,1.44540995775014,0.101301947052703,1.2286505613278,1.70170020133745
"170","b_div_bmsy",2009,1.5468890762925,0.272017201662561,1.0008744658755,2.36642179245826
"171","b_div_bmsy",2010,1.5659319024552,0.308992432038854,0.966902661745687,2.59273446898399
"172","b_div_bmsy",2011,1.09284689757602,0.281076346175153,0.685753192633979,1.67974008391581
"173","b_div_bmsy",2012,1.72560649235419,0.282599567992559,1.07851338383753,2.6725176446309
"174","b_div_bmsy",2013,1.97436835422174,0.27489421031682,1.25544413550672,2.94668659476159
"175","b_div_bmsy",2014,1.78151443881177,0.280812499122734,1.12571037023891,2.72534271152166
"176","b_div_bmsy",2015,1.8653631525755,0.304162257814797,1.14716282838171,2.99514960085912
"177","b_div_bmsy",2016,1.33188850154128,0.401127654594253,0.735554584116996,2.70652346871792
