"","variable","year","mean","sd","lower","upper"
"81","index_hat_t",1997,15445.8516022897,11022.1644212014,6659.59550698009,32989.6702075861
"82","index_hat_t",1998,11455.620398101,7521.61719337981,4860.20721911203,24616.1179196932
"83","index_hat_t",1999,15311.2127824043,10277.8598112002,6721.91132619217,32869.3374854437
"84","index_hat_t",2000,21829.2343979682,15244.388848659,8952.63367803983,46833.5243187292
"85","index_hat_t",2001,13652.786312915,9803.82965337029,5461.96541464136,30269.3054271649
"86","index_hat_t",2002,13695.1833850365,9385.15410941093,5743.74062032037,30466.4947334115
"87","index_hat_t",2003,14840.8875229317,10019.123385233,6099.44583721138,32337.9090669676
"88","index_hat_t",2004,13717.0246319296,9154.46964627941,5969.06482579341,28967.0793464451
"89","index_hat_t",2005,18774.9304652936,12421.5143877851,8199.93278656798,40810.3034434976
"90","index_hat_t",2006,20073.1572979708,13395.0137937038,8779.37736739181,43031.1381109501
"91","index_hat_t",2007,16854.9982402077,11507.2680472576,7349.30670885719,35140.0478909555
"92","index_hat_t",2008,15633.7902205703,11000.3990866403,6574.28827893136,33110.0776213253
"93","index_hat_t",2009,17028.4017749657,11204.4431641773,7575.35079719575,36747.6289816017
"94","index_hat_t",2010,16934.5814674827,11705.3757078002,7426.50806104527,36828.3974412142
"95","index_hat_t",2011,16367.6509050551,10629.5968231146,7272.29227857056,35710.7518360295
"96","index_hat_t",2012,17095.9877024765,11677.5953533463,7436.17811639613,36581.8369989992
"97","index_hat_t",2013,16068.9440486324,10929.3986029312,7160.13692780963,34205.8589973125
"98","index_hat_t",2014,10952.8030415917,6457.02714540073,5297.52585659286,22295.6512258335
"99","k",1996,23487.2305609471,12247.4581182359,12805.1160518845,45840.0275711393
"100","log_b",1996,9.62590439585862,0.426871761494873,9.05988367131426,10.3944874978291
"101","log_b",1997,9.49417265578488,0.510836290143155,8.80381395400702,10.4039497628044
"102","log_b",1998,9.20324682611878,0.501987324145657,8.48883634876224,10.111154767821
"103","log_b",1999,9.49326403440731,0.49973436013026,8.81312781654066,10.4002924051535
"104","log_b",2000,9.83604169446517,0.520431877800266,9.09970302637265,10.7543545437014
"105","log_b",2001,9.35906709000727,0.534882736783008,8.60556397001825,10.3178891574816
"106","log_b",2002,9.36994198978302,0.523359399057252,8.65586595126861,10.3243825307466
"107","log_b",2003,9.45597778459917,0.512767549457013,8.71595317481565,10.3839954739597
"108","log_b",2004,9.3827404488264,0.502307364079265,8.69434517804485,10.273915268795
"109","log_b",2005,9.6993222133852,0.497454658570128,9.01188094401551,10.6166898196536
"110","log_b",2006,9.76199536937295,0.504269024328967,9.08016069018861,10.6696676765617
"111","log_b",2007,9.58624240990454,0.503521307022222,8.90236105402047,10.4670964367543
"112","log_b",2008,9.50483810184291,0.513752065753893,8.79092160275458,10.4075929499797
